catchment,longitude,latitude,mean_sp,mean_ai,mean_si,bfi,q5Frac,low_fdc,q95Frac,high_fdc
666,-74.50569,41.96424,29.75879929,0.490707558,0.102497495,0.550552871,0.149547982,4.02534805,2.909594628,4.345384026
667,-75.0974,41.20994,23.48244195,0.63345952,0.11720946,0.585952178,0.089416916,6.182631645,2.850436797,3.81694829
668,-74.79817,41.21119,21.94843519,0.688207199,0.088541914,0.577664167,0.109671931,5.041952617,2.827969068,4.024304143
669,-75.24309,41.18775,23.85280533,0.608416771,0.131119644,0.558405545,0.10544934,5.139390979,3.015851138,4.347014536
670,-75.68416,40.6604,20.53796388,0.71599878,0.07387546,0.48354122,0.088321025,5.187970951,3.240367498,4.819735523
671,-74.49062,39.87334,14.94940242,0.866626577,0.123245359,0.843909637,0.447367149,1.770576445,1.891142946,2.06486589
672,-75.52798,38.89235,8.485893666,0.931316519,0.098834761,0.675998953,0.071786304,7.595616427,2.534825661,3.424544951
673,-75.46888,38.29482,6.331710825,0.945053021,0.133366658,0.449675026,0.030329703,7.206062577,3.677030457,5.721749627
674,-75.56216,38.8002,8.204577506,0.937746964,0.110843719,0.740240388,0.194249717,3.786681337,2.35805627,2.83870593
675,-75.70663,39.07677,9.654559901,0.961661374,0.097947035,0.5433187,0.068688084,6.1746786,3.189516232,4.673632202
676,-75.80821,42.68791,31.02373595,0.544079988,0.142974397,0.514442456,0.087545679,5.373669347,3.322901693,4.764935114
677,-76.96981,41.76926,22.8286721,0.692630454,0.162498347,0.41644589,0.021521962,8.170299831,3.436992076,5.674594196
678,-77.6206,41.93231,24.49084861,0.665002826,0.153865152,0.45304312,0.038028938,6.638057002,3.511681244,5.29923711
679,-76.6915,41.66388,21.88964751,0.676581347,0.141947597,0.442584618,0.035241751,7.548278596,3.463302946,5.36077968
680,-76.3416,41.23694,22.81684486,0.663372797,0.087852207,0.522340717,0.082925943,5.568485444,3.056834024,4.436128968
681,-78.2881,41.6115,23.41830854,0.631079402,0.13053038,0.404998629,0.036228194,6.785797158,3.953264401,6.017420544
682,-78.29729,41.54218,22.26733239,0.642327695,0.125169707,0.45548402,0.044338661,6.916956449,3.688170447,5.328218369
683,-78.35836,41.40397,20.5119685,0.64520478,0.120667943,0.490282572,0.044326505,7.522990105,3.460068573,4.940751295
684,-77.72149,41.58549,22.80969929,0.643265282,0.133829296,0.506611167,0.057855357,6.642696249,3.339080615,4.628911166
685,-77.64025,41.46426,21.18108188,0.661847573,0.122269626,0.529274196,0.053432318,7.001510526,3.166976698,4.351299485
686,-77.74363,41.04534,18.68348707,0.719572518,0.120001296,0.448824893,0.038700414,6.190831274,3.515533824,5.162489518
687,-77.50991,41.71098,22.94855586,0.651395744,0.15145374,0.509599941,0.069075204,5.743516259,3.365712882,4.686379828
688,-77.13671,41.51403,23.31087597,0.647294966,0.140916008,0.47954919,0.045289986,7.144586036,3.252335567,4.79604006
689,-76.9518,41.53137,23.14314589,0.645185158,0.137243925,0.511701937,0.066194314,6.179699151,3.215152413,4.687262771
690,-76.60305,41.4651,22.31556548,0.62815925,0.118421054,0.504452364,0.084568304,5.433302099,3.086085194,4.580086274
691,-76.46825,41.37431,23.48442587,0.598515826,0.106507934,0.493830985,0.060684721,6.825934806,3.036168672,4.50022765
692,-78.21291,40.74115,19.81315432,0.709940781,0.103203535,0.519146464,0.074015851,5.323387247,3.372537334,4.807382173
693,-77.44,40.38734,18.13927774,0.780834137,0.101812629,0.57182309,0.181248403,2.552546663,3.000773173,4.615557217
694,-77.40676,40.3193,17.80257427,0.787559479,0.093611664,0.520426556,0.090979361,4.750546816,3.145727074,4.69994107
695,-76.53141,39.693,15.24692137,0.854829883,0.129293162,0.71043007,0.271182186,2.69821739,2.305048581,3.121760198
696,-76.76289,39.53296,13.5958429,0.870140955,0.123912516,0.712098281,0.244492627,3.172823812,2.219318765,3.029676891
697,-77.01429,39.48942,15.75302048,0.882620249,0.091295951,0.649445516,0.205111849,2.946829181,2.619668504,3.867281175
698,-77.06386,39.30656,13.81494845,0.91024819,0.095031912,0.639453201,0.20605843,3.226050031,2.297720622,3.439188235
699,-79.41151,39.28331,21.52255777,0.595084243,0.03249937,0.481981521,0.022932971,9.388147422,3.335704877,4.542142571
700,-79.05898,39.63149,19.35721093,0.682957018,0.055941596,0.435427845,0.033973807,6.75792248,3.91760467,5.791833467
701,-79.45611,38.52689,13.45315886,0.712799414,0.090544957,0.543705529,0.158755374,2.429325044,3.102518675,4.518209133
702,-79.41803,38.69911,14.54013404,0.706633203,0.084622863,0.531716325,0.10165879,3.800115486,3.29020666,4.712727211
703,-78.16761,39.92316,15.35700256,0.832933143,0.06697767,0.440466201,0.009769496,11.01828087,3.844994408,5.655580037
704,-79.27321,38.37592,9.438434568,0.789707859,0.07137882,0.439503445,0.029714693,6.897705397,3.558852773,5.41527109
705,-78.96078,38.70073,10.23769056,0.908258394,0.083666058,0.383342856,0.017979526,7.687051686,3.616502973,5.984039149
706,-78.72713,38.5445,11.17562346,0.989505329,0.074326654,0.603089972,0.158697859,3.092759553,3.016581799,4.529994892
707,-78.44939,39.06919,10.23584778,0.902965301,0.089498507,0.473506366,0.0798125,3.864750812,3.350268895,5.401100066
708,-77.67379,39.2006,11.64306161,0.94744332,0.05663028,0.471658458,0.041141313,6.612581085,3.337759369,5.490754836
709,-77.05279,39.6456,15.39540447,0.881527654,0.082739172,0.563637733,0.14525402,3.510825501,2.913670693,4.438648499
710,-77.80391,38.99276,10.48365325,0.945744417,0.067439346,0.512846685,0.038523644,7.218350534,3.28536151,4.95366208
711,-77.44194,38.6079,6.553727306,0.983421108,0.069348883,0.385850591,0.024613501,7.719639231,3.406235097,6.175184104
712,-78.06367,38.67616,8.220579495,0.923719524,0.092333853,0.565554517,0.074707955,5.634267987,3.17677069,4.56409812
713,-78.24173,38.43387,7.466945191,0.902614251,0.097548681,0.609739814,0.127765331,4.456870359,2.651130619,3.780853553
714,-78.2687,38.35774,7.596905521,0.917822057,0.078164799,0.572568707,0.094308698,5.061900016,2.938349372,4.244020147
715,-76.96508,37.86945,5.527579873,0.989170503,0.11626745,0.635244249,0.081371983,6.132259735,3.024524792,4.243048258
716,-76.80353,37.73868,4.569955362,0.974536412,0.139492258,0.591998853,0.026813826,10.28173541,2.73979868,3.494674227
717,-79.7187,38.20913,11.30862045,0.747853027,0.010823148,0.530384028,0.129344176,2.934408541,3.364728547,4.914191467
718,-80.18125,37.75112,8.558081592,0.815733807,0.006487137,0.439408041,0.080439503,3.114677416,3.648506049,5.852769648
719,-80.21602,37.59871,9.14780929,0.836381279,0.018560784,0.522739739,0.128164962,2.907055165,3.188240349,4.83034782
720,-79.5311,38.32088,11.28640143,0.771157259,0.029438526,0.552448875,0.205886735,2.017272034,3.035747349,4.56079329
721,-79.60087,38.12175,9.461457216,0.838397038,0.006770453,0.488095346,0.14350827,2.339734384,3.381818813,5.238100961
722,-80.31146,37.46102,7.894788126,0.859923466,0.014988524,0.505204062,0.076166565,4.014502724,3.512535773,5.091862703
723,-80.1843,37.48406,7.441472178,0.87731736,0.019118033,0.500894495,0.097227727,3.448217166,3.553500684,5.42478532
724,-79.02662,37.82809,7.771697197,0.868027916,0.062439943,0.559478031,0.072179002,5.719298198,3.168535829,4.527925719
725,-79.10871,37.76551,7.216842206,0.856343793,0.045327135,0.577139375,0.077630568,5.995233136,3.00512474,4.127214476
726,-78.86402,37.9313,7.771502794,0.908057287,0.082481704,0.561560546,0.054023587,6.864270499,3.300145487,4.769042594
727,-78.66836,37.43049,5.872417324,0.978154454,0.013799345,0.543368058,0.09533787,5.318273519,2.71993334,4.634499937
728,-77.73643,37.09514,4.334361955,0.911802009,0.115610006,0.443893689,0.025028787,7.562421215,3.686057676,5.830229525
729,-78.37505,37.05035,4.313372202,0.938429088,0.060712008,0.356321991,0.028743279,7.013153657,3.359331358,6.577670525
730,-78.21324,36.86531,4.337139738,0.938626432,0.083741519,0.463263316,0.068891271,5.288946899,3.379946926,5.603111308
731,-77.24109,36.36082,3.094692554,0.905561776,0.165919607,0.380258583,0.011412735,9.037224545,3.788899032,5.739366166
732,-80.25445,37.10785,8.018207582,0.874670799,0.066108144,0.562838789,0.149016397,3.313604906,3.058261804,4.638067933
733,-79.93072,37.43629,7.779099108,0.909791506,0.020532422,0.619003188,0.118076154,4.473140217,2.831872801,3.976874763
734,-80.00858,37.06031,6.412349691,0.902017234,0.054804847,0.628987872,0.147645976,4.251211344,2.745918381,4.033993844
735,-79.65126,37.30298,6.152418493,0.977389004,-0.03009296,0.577205913,0.1383683,3.887442332,2.895850843,4.592823308
736,-78.97491,37.24936,5.969351401,0.969398563,4.68E-05,0.558817496,0.144128214,3.686050703,2.932745045,4.836356018
737,-78.76502,37.21614,5.610660023,0.95793556,0.023934683,0.617651451,0.162423713,3.575549292,2.445661874,3.7565075
738,-80.24892,36.62832,4.691458565,0.841944032,0.013920913,0.693227332,0.283111875,2.44432891,2.480231611,3.584352098
739,-80.07252,36.66006,5.189770943,0.89831998,0.001896554,0.67187623,0.280127729,2.611493126,2.318016006,3.567426826
740,-79.60934,36.6951,5.780183585,1.018395269,-0.036006824,0.594912091,0.206087334,3.274897952,2.535938505,4.289021365
741,-78.71923,36.30158,3.693286196,0.957280317,0.100964264,0.305857519,0.004408041,11.63488359,3.740957212,7.481007704
742,-77.94634,36.34491,2.849577704,0.921942008,0.144637945,0.447031908,0.022597713,8.787289269,3.740259785,5.867999916
743,-77.59285,35.04197,1.498661954,0.902582054,0.281257421,0.364663784,0.01567963,9.655242912,3.252139658,5.761950552
744,-79.20346,35.15365,3.027416027,0.9621931,0.18810124,0.709329668,0.320342422,2.433006676,2.269962923,3.180220564
745,-77.93157,35.03089,1.66835374,0.914803749,0.260700155,0.477888491,0.042975046,7.29403267,3.313237444,4.998519227
746,-81.51122,36.15054,3.908015991,0.726463883,0.026358825,0.61586725,0.191454619,3.224424418,2.743261496,4.197116356
747,-81.27746,36.27627,4.520064163,0.761123807,0.017518654,0.7215254,0.253227322,2.929033243,2.402413052,3.32563499
748,-80.90133,36.08394,4.169454404,0.887125901,-0.014180188,0.657139689,0.221661389,3.115960485,2.389058847,3.697573638
749,-79.83953,35.52624,2.828813574,1.000814148,0.101505334,0.388387704,0.017827356,8.55131944,3.410892185,6.273140702
750,-82.17798,35.63735,2.868134116,0.773753,0.057164809,0.673786788,0.227145296,2.981331735,2.556195815,3.828398013
751,-81.72571,36.00279,2.653268304,0.732699527,0.041308899,0.639558213,0.22680629,2.812127759,2.503380682,3.675175448
752,-81.57067,35.66546,3.510184044,0.923130605,-0.02915298,0.653792231,0.206018276,3.138649158,2.593255044,3.89823856
753,-81.62254,35.59558,3.14520162,0.937522588,-0.042130482,0.584874807,0.157580289,3.49885722,2.970970751,4.669277947
754,-82.1143,35.51801,2.521565727,0.821155202,0.042999311,0.69295311,0.23984144,2.791896885,2.607308554,3.841082104
755,-81.75365,35.54407,2.813167048,0.914370937,-0.033737868,0.637066599,0.204006269,2.943868711,2.626580714,4.135445646
756,-83.20273,34.95726,1.752568845,0.699395196,-0.064130685,0.722503118,0.230960173,3.168952333,2.389796236,2.928054376
757,-83.53256,34.95456,2.260556479,0.678581063,-0.06689241,0.707318863,0.243102325,3.107793128,2.386256156,3.183385052
758,-82.91338,33.72247,0.91537406,1.079901429,0.012131334,0.359840178,0.001591167,17.34043886,2.938620727,6.152525769
759,-82.07636,33.93154,0.88317522,1.100707826,0.034385311,0.276703793,0.009322578,7.942035546,3.764602471,8.549138082
760,-81.87391,32.96411,0.648558423,1.149291982,0.122571776,0.445863508,0.142570773,1.709170045,3.775393293,7.450535235
761,-81.63132,32.27786,0.422522564,1.126917275,0.257724031,0.357664987,0.00233602,9.387584557,4.915469494,8.145108672
762,-83.71004,33.17211,0.730296247,1.084446241,0.001640257,0.331485253,0.002123406,14.65424658,3.930424201,7.526296967
763,-83.68396,32.28677,0.243064541,1.202945128,-0.008959414,0.474862458,0.021701951,7.485115015,4.121156215,6.722022213
764,-83.63598,33.35787,0.846218051,1.075923819,-0.010595285,0.509706235,0.029981269,8.151553544,3.286969285,5.312101812
765,-82.25822,30.39226,0.454908557,1.200179819,0.34830259,0.428920695,0.04552637,4.028724403,3.527809361,6.246881884
766,-81.56596,28.94932,0.440147244,1.296002525,0.538802976,0.636063796,0.080184432,4.225872557,3.370276978,4.688896424
767,-81.87821,29.90454,0.397810789,1.195609622,0.443475879,0.45125385,0.090533129,3.879979643,3.562010341,6.143010365
768,-81.96393,30.14773,0.574935019,1.217472841,0.394635193,0.41927261,0.069046787,4.886689526,3.243966007,5.879563292
769,-81.62867,27.46053,0.188971003,1.279804343,0.751807442,0.440815092,0.012046463,7.167037877,4.854016145,7.777805438
770,-82.04248,27.55556,0.346037586,1.230488115,0.745904526,0.472958748,0.001930913,15.2758697,4.119739823,6.123663059
771,-82.00091,27.40028,0.242743,1.235982701,0.75916739,0.456505596,0.01352168,7.520599523,4.273197536,7.368796264
772,-81.64642,27.11558,0.253137882,1.265685702,0.7856817,0.498689127,0.029691736,6.058638024,4.501140879,7.083701529
773,-82.13156,27.40547,0.14964431,1.251249699,0.746593025,0.399704392,0.016003446,7.274467694,4.352246838,7.436539487
774,-82.14564,27.54762,0.189672652,1.234928577,0.737525949,0.368650299,0.04967244,4.007101564,4.706946753,8.528993823
775,-82.31141,27.76227,0.107599989,1.306718168,0.658031046,0.380216434,0.064734342,4.83296464,3.470877982,6.597688044
776,-82.48767,30.96462,0.435006553,1.201878942,0.271613087,0.56074297,0.009570277,10.04689838,3.979045409,5.846641295
777,-82.5875,30.78427,0.41502615,1.198330965,0.280039337,0.538934706,0.011222333,9.608859736,4.261432875,6.38931801
778,-83.41212,30.1699,0.493779869,1.093977949,0.304349112,0.506485436,0.014955704,5.310347041,4.381758838,6.723143973
779,-84.5581,30.22819,0.785071277,0.992027879,0.28302687,0.346199341,0.011094224,6.403878904,4.329745799,6.827311263
780,-83.83836,32.24049,0.193025122,1.19614257,-0.015223413,0.490078028,0.072723724,3.221916192,3.589368361,5.832095572
781,-84.50098,32.06963,0.621963109,1.113160283,0.00250664,0.618216109,0.141871466,3.83440772,2.938917103,4.0818117
782,-85.4648,31.5878,0.677507832,1.072362576,0.016726027,0.565331095,0.115139198,4.362664012,3.050136749,4.618711703
783,-85.65737,31.86853,0.757153163,1.067249123,-0.000161012,0.473796503,0.034118807,6.530991703,3.451324409,5.177674575
784,-86.66848,31.08605,0.731307799,0.970715072,0.08361473,0.576437826,0.22441062,2.448882761,2.941920147,4.582069753
785,-85.98757,31.86585,0.796038863,1.072170901,-0.010955954,0.509366145,0.054570758,5.268262117,3.645560991,5.349310511
786,-86.26075,31.85455,0.725840109,1.07038625,-0.010869911,0.500480269,0.058271996,5.430595052,3.465344587,5.149741527
787,-87.04522,31.54226,0.760596303,1.009064389,0.013608629,0.62643588,0.232333571,2.793308962,2.806374681,4.236712878
788,-84.44773,34.58065,1.848653251,0.747409006,-0.128274335,0.595867558,0.106336271,5.183823107,2.849266758,4.3186175
789,-84.67944,34.87645,2.56307689,0.756066632,-0.10561105,0.492999706,0.049124945,7.028106649,3.308535439,5.079614671
790,-84.85154,34.29213,1.615586858,0.884424664,-0.132964996,0.54585565,0.16345766,2.766753564,3.073766502,5.217857371
791,-86.10783,33.0645,0.825965038,0.945574344,-0.107542696,0.543456123,0.057377876,6.066777688,3.159864652,4.667564518
792,-85.8773,33.1761,0.728276548,0.92149837,-0.089303671,0.553636826,0.049968132,6.69233271,3.087673657,4.526533301
793,-86.8317,32.80011,0.392434749,0.941050369,-0.10119882,0.578124435,0.167201466,2.851625322,3.095636896,4.71342256
794,-86.96174,31.87034,0.85070012,1.044755791,-0.023197614,0.380582963,0.079046151,3.380038119,3.983926029,7.302644084
795,-88.24518,34.47513,0.9251089,0.880153899,-0.166808494,0.487698314,0.129960183,2.966633564,3.311855364,5.374442062
796,-87.43027,34.34126,1.050114491,0.8452436,-0.120190522,0.367671929,0.022998087,6.048924794,4.019218311,6.823813825
797,-87.61254,33.65248,0.501943114,0.862230418,-0.15285368,0.369594772,0.013311278,8.223178311,4.02521467,6.833396418
798,-87.49377,33.40951,0.23282141,0.88380313,-0.147303525,0.496865106,0.130598398,3.300661328,3.247581928,5.211209976
799,-87.68256,33.47046,0.404612089,0.878455511,-0.151562433,0.517535577,0.158635671,3.067868371,3.330709437,5.340772537
800,-87.52709,32.96997,0.310687338,0.939483824,-0.130441386,0.646898379,0.293556131,2.013283592,2.617862249,3.943770249
801,-87.90436,31.81058,0.500151258,0.983292753,-0.042069946,0.412586136,0.039849909,5.829126806,3.61842038,6.165930833
802,-89.44991,32.04441,0.480936428,0.967594391,-0.061281899,0.384639479,0.082081227,3.108998734,4.490296955,7.669712271
803,-89.65944,31.58678,0.619165883,0.962922235,-0.040126083,0.510132051,0.264638624,1.530203394,3.152539725,5.881681495
804,-89.00637,31.09826,0.459537167,0.910847391,0.050278068,0.388421403,0.084478354,3.806853614,3.54704289,6.341516054
805,-89.16585,30.86789,0.67593819,0.881683028,0.086774141,0.497272893,0.175431509,2.745097205,3.364439897,5.528071217
806,-88.38732,31.15039,0.631305156,0.910558417,0.052925384,0.481432445,0.111345751,3.749971758,3.579964728,5.380867659
807,-89.20747,30.68013,0.661039794,0.857490053,0.110305855,0.306923595,0.031138256,6.189878624,4.222845014,7.216851721
808,-89.41421,30.76983,0.77141457,0.868437118,0.095467758,0.412169405,0.087455922,4.28632906,3.48546832,6.016210578
809,-78.05065,41.917,23.4850939,0.633188905,0.128572019,0.521986513,0.070112129,5.676897706,3.182481001,4.245531788
810,-78.6213,41.77314,25.65503201,0.571707591,0.134629689,0.558202775,0.117818749,4.582782527,3.042839603,4.113360943
811,-79.50262,41.92132,26.11922515,0.553745869,0.139056356,0.490080046,0.102462596,4.479230208,3.533644071,5.101747387
812,-79.65858,42.08496,30.42711385,0.527218834,0.137648174,0.430767538,0.050631141,6.623056039,3.776775741,5.843267757
813,-78.60745,41.66179,25.17984533,0.575004914,0.134795385,0.512715002,0.062216373,6.63696294,3.17700627,4.394449155
814,-78.70014,41.6411,24.474822,0.571643351,0.129537137,0.531548894,0.089224092,5.28702336,3.10053719,4.280966366
815,-79.69503,40.85365,17.52416698,0.654994915,0.135330625,0.457261234,0.05975974,5.746380398,3.595070093,5.329464076
816,-79.92033,40.54501,13.98189054,0.70618198,0.131121367,0.409828398,0.044289316,6.269558705,3.609579292,5.73283882
817,-79.9917,38.63665,17.04838007,0.536110302,0.051965068,0.431634049,0.025852668,8.497625388,3.472275374,5.152932592
818,-79.40344,39.1121,25.2087394,0.605057044,0.049120101,0.490251991,0.067188921,6.384059568,3.422603612,4.785123841
819,-79.61928,38.90714,21.44820286,0.577508387,0.046023676,0.478763844,0.061480801,6.6197544,3.286572808,4.607064385
820,-79.61803,39.70254,16.53339685,0.621011273,0.007277438,0.470011588,0.043242179,7.223080825,3.386160065,4.717999791
821,-79.32267,39.63308,21.27870594,0.606240799,0.022687559,0.492201352,0.062807886,5.519475074,3.374028506,4.760433162
822,-79.19674,39.64484,22.03702003,0.623956264,0.048432438,0.491311893,0.044699187,6.875241878,3.527267522,4.88238581
823,-81.82219,40.41155,13.31703753,0.78366834,0.067232094,0.407382213,0.030448459,7.233842644,3.425088789,5.605287865
824,-82.20653,40.22812,12.81417739,0.784324901,0.064599595,0.437741426,0.047475072,5.596991956,3.690600602,5.640799528
825,-82.00967,39.15754,7.445735771,0.760517551,0.047587527,0.322009409,0.008552871,9.766146212,4.691329414,7.663615976
826,-81.56,36.2835,8.945026392,0.653725324,0.075769482,0.717574446,0.300162807,2.435224129,2.319640514,3.168318067
827,-81.36425,36.50311,9.362980066,0.71842702,0.06250232,0.689713099,0.276825012,2.53951309,2.434579375,3.288545128
828,-80.88652,36.6152,8.483865348,0.805540973,0.071883536,0.701923945,0.316042958,2.179925522,2.223014029,3.204754652
829,-80.36053,36.96028,9.422429811,0.849764166,0.067981833,0.690282403,0.2453427,2.903195375,2.401153769,3.226691201
830,-80.94939,37.15808,8.468861268,0.875338251,0.030023894,0.528921186,0.121524369,3.208049773,3.325000904,4.887321687
831,-79.7417,38.60639,21.22476589,0.578062106,0.05827527,0.482913343,0.0371089,7.969720659,3.485055803,4.909324325
832,-79.87662,38.39219,16.32781695,0.61823825,0.039627966,0.453378762,0.046279588,6.054684029,3.655876143,5.246764213
833,-80.2816,38.32717,20.84676974,0.526686075,0.05142149,0.455993437,0.03487322,8.410934936,3.375842078,4.740955431
834,-80.36093,38.26585,19.11645003,0.532611807,0.046936601,0.474045562,0.035460216,8.809603114,3.257243769,4.468135449
835,-81.81715,37.42337,6.717636037,0.718281931,0.032577653,0.569443131,0.114685502,4.316964892,3.061030293,4.351553301
836,-83.23609,38.6753,5.658613477,0.784570349,0.028311608,0.375156795,0.000622594,18.04343803,3.6555606,5.594186326
837,-83.51467,38.98767,9.834547175,0.802633042,0.013132888,0.306839566,0.006054058,10.9877352,4.192614839,7.431122281
838,-83.73149,39.75141,14.79961482,0.823982563,0.027027216,0.44586145,0.059020449,5.956666777,3.615149149,5.815033146
839,-83.24657,37.08573,5.201866851,0.700123706,0.030671346,0.408940316,0.034037543,6.306592358,3.53551252,5.70743036
840,-83.74724,37.04821,3.635375786,0.714927596,0.013494819,0.373887313,0.013133888,9.169981285,3.845672655,6.004897311
841,-83.67779,37.18492,3.993128986,0.730993893,0.015054052,0.403284391,0.015601458,9.210340372,3.855532689,6.006090095
842,-84.59942,37.50358,6.565901056,0.773706353,-0.008187062,0.347920388,0.004635277,12.7410063,4.100915482,6.50909112
843,-85.07018,37.76492,6.761320711,0.81099056,-0.027783433,0.283292277,0.001116642,17.0184988,4.81993708,8.181690779
844,-86.76077,39.9127,14.71017001,0.813795023,0.099784579,0.374018611,0.01872602,8.797552826,3.465703064,5.998114904
845,-87.91749,39.26438,11.23035214,0.860366287,0.088725363,0.21477523,0.004273198,10.66309887,5.314964309,10.24301712
846,-85.49655,39.40363,13.36770922,0.809804718,0.029221053,0.33074808,0.000221277,25.71887791,3.982984944,7.076514405
847,-85.47663,38.87915,10.36059706,0.836902112,-0.004482554,0.282675481,0.006754994,10.78025202,4.14233683,7.718937907
848,-88.52769,37.53076,5.768707753,0.874740865,-0.024724493,0.254641496,0.000459082,18.34530839,3.781303852,8.016942864
849,-82.89101,35.20181,2.910909557,0.694478563,0.038028015,0.710257576,0.276577466,2.622480835,2.404335776,3.303372816
850,-82.39731,35.67619,7.053554291,0.754377914,0.041793936,0.581843659,0.093442132,5.462510897,2.760790272,3.790173102
851,-82.93173,35.34507,6.434585551,0.645171156,0.086354319,0.621905718,0.203644186,3.192029284,2.577387643,3.74904019
852,-82.82776,35.4052,5.550044901,0.728258527,0.104789007,0.62281603,0.176726163,3.59042412,2.736158117,4.044877609
853,-83.12672,35.61913,5.487846574,0.671800332,0.108813151,0.682129326,0.246128752,3.007578034,2.505876062,3.436924705
854,-82.22239,35.77672,5.231777869,0.677647293,0.065334418,0.583766446,0.152920873,4.276450031,2.613667505,4.029346052
855,-81.48407,36.75424,9.958993293,0.803927194,0.000848829,0.629898281,0.209326788,2.680747953,2.763747124,3.848878655
856,-81.67994,36.65714,9.763187653,0.777997026,-0.03696867,0.621837581,0.182251085,3.416072843,2.780779452,3.84918802
857,-81.76806,36.21826,8.657664366,0.639247668,0.079060371,0.589214138,0.176836184,3.452944676,2.660605203,4.024242925
858,-81.52858,36.97149,8.023792036,0.815891458,-0.013717157,0.528308364,0.111837223,3.878558861,3.264612591,4.815891217
859,-83.7414,35.68465,4.61751058,0.707259939,-0.022657982,0.573355526,0.139572977,4.115864661,2.9387855,4.305961486
860,-83.38489,35.02575,2.569640345,0.6984714,-0.069068852,0.721241111,0.244233117,2.969532385,2.413049965,3.126648225
861,-83.48454,35.14094,2.740398121,0.690460981,-0.081450857,0.702359675,0.25006759,2.798562839,2.386638565,3.099591322
862,-83.55945,35.07389,4.644367821,0.641784883,-0.074528373,0.706380755,0.248393228,3.082469769,2.347291604,3.021329083
